customer_key,customer_id,first_name,last_name,email,signup_date,birth_year,acquisition_channel_key,home_geography_key
6109,CUST-006109,Jessica,Brown,jessica.brown6109@example.com,2025-04-22,1997,4,44
6110,CUST-006110,Lisa,Martinez,lisa.martinez6110@example.com,2025-07-05,1992,2,18
6111,CUST-006111,Ashley,Wilson,ashley.wilson6111@example.com,2025-06-13,1979,3,36
6112,CUST-006112,Patricia,Young,patricia.young6112@example.com,2025-04-01,1986,1,42
6113,CUST-006113,Matthew,Moore,matthew.moore6113@example.com,2025-08-01,1978,6,33
6114,CUST-006114,Matthew,Garcia,matthew.garcia6114@example.com,2025-05-14,1983,3,45
6115,CUST-006115,Betty,Thomas,betty.thomas6115@example.com,2025-02-24,1977,2,8
6116,CUST-006116,Nancy,Sanchez,nancy.sanchez6116@example.com,2025-12-24,1993,1,1
6117,CUST-006117,Donna,Lee,donna.lee6117@example.com,2025-02-02,1983,4,41
6118,CUST-006118,Susan,Johnson,susan.johnson6118@example.com,2025-02-01,1982,1,24
6119,CUST-006119,Patricia,Thompson,patricia.thompson6119@example.com,2025-12-14,2000,2,42
6120,CUST-006120,Patricia,Martin,patricia.martin6120@example.com,2025-09-14,1999,1,15
6121,CUST-006121,Donald,Thomas,donald.thomas6121@example.com,2025-11-06,1989,6,45
6122,CUST-006122,William,Hill,william.hill6122@example.com,2025-06-12,1984,3,42
6123,CUST-006123,Patricia,Perez,patricia.perez6123@example.com,2025-07-04,1993,3,12
6124,CUST-006124,Donald,Garcia,donald.garcia6124@example.com,2025-04-04,1980,5,44
6125,CUST-006125,Michael,Lee,michael.lee6125@example.com,2025-05-30,1980,1,19
6126,CUST-006126,James,Brown,james.brown6126@example.com,2025-12-03,1998,1,13
6127,CUST-006127,Susan,Rodriguez,susan.rodriguez6127@example.com,2025-07-20,1987,1,18
6128,CUST-006128,Mary,Hernandez,mary.hernandez6128@example.com,2025-02-02,1994,4,5
6129,CUST-006129,John,White,john.white6129@example.com,2025-09-13,1987,3,13
6130,CUST-006130,Kimberly,Moore,kimberly.moore6130@example.com,2025-03-30,1980,3,32
6131,CUST-006131,Daniel,Clark,daniel.clark6131@example.com,2025-02-13,1988,3,6
6132,CUST-006132,Emily,Hill,emily.hill6132@example.com,2025-03-22,1997,3,25
6133,CUST-006133,Andrew,Lee,andrew.lee6133@example.com,2025-10-12,1987,1,7
6134,CUST-006134,Richard,Smith,richard.smith6134@example.com,2025-12-08,1997,1,14
6135,CUST-006135,Kevin,Anderson,kevin.anderson6135@example.com,2025-05-01,1991,1,9
6136,CUST-006136,Michelle,Young,michelle.young6136@example.com,2025-02-23,1991,5,32
6137,CUST-006137,Anthony,Martin,anthony.martin6137@example.com,2025-09-06,1966,2,19
6138,CUST-006138,Sarah,Clark,sarah.clark6138@example.com,2025-05-22,1981,2,37
6139,CUST-006139,Kimberly,Thomas,kimberly.thomas6139@example.com,2025-02-22,1977,5,31
6140,CUST-006140,Daniel,Brown,daniel.brown6140@example.com,2025-09-27,1985,6,41
6141,CUST-006141,Karen,Thompson,karen.thompson6141@example.com,2025-01-14,1978,2,23
6142,CUST-006142,Christopher,King,christopher.king6142@example.com,2025-01-06,1999,3,22
6143,CUST-006143,Anthony,Young,anthony.young6143@example.com,2025-11-01,1987,6,29
6144,CUST-006144,Jennifer,Nguyen,jennifer.nguyen6144@example.com,2025-04-19,1989,4,18
6145,CUST-006145,Matthew,Gonzalez,matthew.gonzalez6145@example.com,2025-07-16,1976,2,15
6146,CUST-006146,Joseph,Anderson,joseph.anderson6146@example.com,2025-06-03,1975,2,18
6147,CUST-006147,Joseph,Gonzalez,joseph.gonzalez6147@example.com,2025-09-03,1984,5,34
6148,CUST-006148,Margaret,Hernandez,margaret.hernandez6148@example.com,2025-09-15,1998,5,25
6149,CUST-006149,Susan,Young,susan.young6149@example.com,2025-05-29,1995,5,39
6150,CUST-006150,Christopher,Brown,christopher.brown6150@example.com,2025-06-15,1964,1,28
6151,CUST-006151,James,Taylor,james.taylor6151@example.com,2025-08-31,1998,2,22
6152,CUST-006152,Joshua,Ramirez,joshua.ramirez6152@example.com,2025-03-25,1984,2,8
6153,CUST-006153,Mark,Thomas,mark.thomas6153@example.com,2025-07-29,1991,3,17
6154,CUST-006154,Donna,Davis,donna.davis6154@example.com,2025-11-07,1985,2,34
6155,CUST-006155,Joseph,Harris,joseph.harris6155@example.com,2025-08-12,1991,3,20
6156,CUST-006156,Daniel,King,daniel.king6156@example.com,2025-08-19,1975,3,45
6157,CUST-006157,Daniel,White,daniel.white6157@example.com,2025-08-20,1998,1,20
6158,CUST-006158,Thomas,Taylor,thomas.taylor6158@example.com,2025-05-16,1965,4,2
6159,CUST-006159,Margaret,Thomas,margaret.thomas6159@example.com,2025-10-17,1992,2,30
6160,CUST-006160,Donald,Moore,donald.moore6160@example.com,2025-05-02,1989,1,31
6161,CUST-006161,Sarah,Allen,sarah.allen6161@example.com,2025-08-22,1989,2,21
6162,CUST-006162,Jennifer,Scott,jennifer.scott6162@example.com,2025-10-16,1974,3,32
6163,CUST-006163,Andrew,Anderson,andrew.anderson6163@example.com,2025-03-06,1979,4,23
6164,CUST-006164,Patricia,Lee,patricia.lee6164@example.com,2025-10-29,2005,2,19
6165,CUST-006165,Joseph,Harris,joseph.harris6165@example.com,2025-06-14,1985,2,32
6166,CUST-006166,John,Torres,john.torres6166@example.com,2025-04-25,1993,5,25
6167,CUST-006167,Donald,Miller,donald.miller6167@example.com,2025-03-10,1996,1,1
6168,CUST-006168,Anthony,Perez,anthony.perez6168@example.com,2025-05-02,1995,5,34
6169,CUST-006169,Lisa,Flores,lisa.flores6169@example.com,2025-08-30,1992,5,43
6170,CUST-006170,Mary,Torres,mary.torres6170@example.com,2025-07-22,1958,1,34
6171,CUST-006171,Linda,Hill,linda.hill6171@example.com,2025-07-26,1968,3,45
6172,CUST-006172,Christopher,Walker,christopher.walker6172@example.com,2025-09-16,1982,3,19
6173,CUST-006173,Richard,Robinson,richard.robinson6173@example.com,2025-08-06,1994,3,38
6174,CUST-006174,Donna,Allen,donna.allen6174@example.com,2025-05-07,1972,4,44
6175,CUST-006175,Ashley,Torres,ashley.torres6175@example.com,2025-09-13,1987,2,23
6176,CUST-006176,Patricia,Jackson,patricia.jackson6176@example.com,2025-05-23,1958,3,37
6177,CUST-006177,Kevin,Sanchez,kevin.sanchez6177@example.com,2025-03-22,1966,5,12
6178,CUST-006178,Jennifer,Johnson,jennifer.johnson6178@example.com,2025-08-15,1983,4,14
6179,CUST-006179,Betty,Thompson,betty.thompson6179@example.com,2025-03-17,1989,1,26
6180,CUST-006180,Mary,Perez,mary.perez6180@example.com,2025-11-15,1993,1,30
6181,CUST-006181,Linda,Jones,linda.jones6181@example.com,2025-08-23,1989,1,46
6182,CUST-006182,Mark,Hernandez,mark.hernandez6182@example.com,2025-05-23,1975,2,32
6183,CUST-006183,Emily,Robinson,emily.robinson6183@example.com,2025-12-10,2003,3,35
6184,CUST-006184,Ashley,Perez,ashley.perez6184@example.com,2025-12-31,1992,1,35
6185,CUST-006185,Lisa,Gonzalez,lisa.gonzalez6185@example.com,2025-07-20,1992,3,31
6186,CUST-006186,Susan,Flores,susan.flores6186@example.com,2025-07-09,2003,3,12
6187,CUST-006187,Daniel,Garcia,daniel.garcia6187@example.com,2025-04-08,1973,2,37
6188,CUST-006188,John,Rodriguez,john.rodriguez6188@example.com,2025-10-01,1999,2,30
6189,CUST-006189,Mary,Lopez,mary.lopez6189@example.com,2025-09-05,1972,3,30
6190,CUST-006190,Joshua,Scott,joshua.scott6190@example.com,2025-03-21,1998,6,14
6191,CUST-006191,Karen,Garcia,karen.garcia6191@example.com,2025-04-25,1988,3,29
6192,CUST-006192,Richard,Torres,richard.torres6192@example.com,2025-01-19,1974,3,35
6193,CUST-006193,Anthony,Scott,anthony.scott6193@example.com,2025-05-14,1981,3,7
6194,CUST-006194,Kimberly,Davis,kimberly.davis6194@example.com,2025-08-05,1989,1,40
6195,CUST-006195,Anthony,Williams,anthony.williams6195@example.com,2025-07-24,1988,2,10
6196,CUST-006196,Daniel,Lewis,daniel.lewis6196@example.com,2025-05-05,1978,4,24
6197,CUST-006197,James,Lee,james.lee6197@example.com,2025-11-24,1981,2,3
6198,CUST-006198,Daniel,Smith,daniel.smith6198@example.com,2025-05-31,2002,2,20
6199,CUST-006199,Michelle,Allen,michelle.allen6199@example.com,2025-10-08,2001,3,6
6200,CUST-006200,Kimberly,Lewis,kimberly.lewis6200@example.com,2025-03-19,1995,3,28
6201,CUST-006201,Donald,Martinez,donald.martinez6201@example.com,2025-01-24,1986,1,1
6202,CUST-006202,Charles,Garcia,charles.garcia6202@example.com,2025-07-09,2001,3,5
6203,CUST-006203,Donna,Thomas,donna.thomas6203@example.com,2025-03-01,1990,1,18
6204,CUST-006204,Linda,Garcia,linda.garcia6204@example.com,2025-06-25,1982,3,2
6205,CUST-006205,Joseph,Jackson,joseph.jackson6205@example.com,2025-01-09,1980,2,12
6206,CUST-006206,Robert,Williams,robert.williams6206@example.com,2025-06-09,1992,2,9
6207,CUST-006207,Donna,Rodriguez,donna.rodriguez6207@example.com,2025-03-08,1983,1,10
6208,CUST-006208,Michelle,Williams,michelle.williams6208@example.com,2025-11-30,1990,3,26
6209,CUST-006209,Nancy,Ramirez,nancy.ramirez6209@example.com,2025-11-29,1991,3,9
6210,CUST-006210,Robert,Anderson,robert.anderson6210@example.com,2025-12-02,1990,3,42
6211,CUST-006211,David,Hernandez,david.hernandez6211@example.com,2025-06-05,1991,4,2
6212,CUST-006212,Ashley,Williams,ashley.williams6212@example.com,2025-09-26,1979,1,27
6213,CUST-006213,Barbara,Taylor,barbara.taylor6213@example.com,2025-05-20,1982,5,46
6214,CUST-006214,Anthony,Sanchez,anthony.sanchez6214@example.com,2025-12-26,1994,3,12
6215,CUST-006215,Thomas,Thompson,thomas.thompson6215@example.com,2025-04-19,1984,6,39
6216,CUST-006216,Emily,Wright,emily.wright6216@example.com,2025-08-02,1987,1,27
6217,CUST-006217,James,Torres,james.torres6217@example.com,2025-07-12,1999,2,43
6218,CUST-006218,Mark,Wilson,mark.wilson6218@example.com,2025-02-07,1987,1,36
6219,CUST-006219,Betty,Clark,betty.clark6219@example.com,2025-10-01,1969,1,4
6220,CUST-006220,Andrew,Jackson,andrew.jackson6220@example.com,2025-07-14,1984,3,40
6221,CUST-006221,Patricia,Miller,patricia.miller6221@example.com,2025-07-15,1994,2,37
6222,CUST-006222,Lisa,Lewis,lisa.lewis6222@example.com,2025-04-29,1998,5,24
6223,CUST-006223,David,Lewis,david.lewis6223@example.com,2025-07-26,1984,3,25
6224,CUST-006224,Donna,Thompson,donna.thompson6224@example.com,2025-09-13,1976,3,8
6225,CUST-006225,Sarah,White,sarah.white6225@example.com,2025-01-20,1985,3,21
6226,CUST-006226,Mark,Davis,mark.davis6226@example.com,2025-08-27,1969,3,28
6227,CUST-006227,Ashley,Miller,ashley.miller6227@example.com,2025-08-06,2002,2,36
6228,CUST-006228,Thomas,Taylor,thomas.taylor6228@example.com,2025-08-18,2000,2,27
6229,CUST-006229,Thomas,Miller,thomas.miller6229@example.com,2025-07-09,1996,2,11
6230,CUST-006230,Steven,Martinez,steven.martinez6230@example.com,2025-11-03,1969,2,46
6231,CUST-006231,Lisa,Taylor,lisa.taylor6231@example.com,2025-02-14,1981,4,13
6232,CUST-006232,Joseph,Robinson,joseph.robinson6232@example.com,2025-10-13,2002,3,41
6233,CUST-006233,David,Johnson,david.johnson6233@example.com,2025-11-05,1996,3,26
6234,CUST-006234,Kevin,Sanchez,kevin.sanchez6234@example.com,2025-06-16,1978,2,30
6235,CUST-006235,Anthony,Smith,anthony.smith6235@example.com,2025-12-27,1975,2,16
6236,CUST-006236,Margaret,Taylor,margaret.taylor6236@example.com,2025-05-19,2006,1,15
6237,CUST-006237,Daniel,Gonzalez,daniel.gonzalez6237@example.com,2025-05-25,1997,2,43
6238,CUST-006238,Richard,Martinez,richard.martinez6238@example.com,2025-08-09,1979,4,27
6239,CUST-006239,Linda,White,linda.white6239@example.com,2025-06-26,2000,1,16
6240,CUST-006240,David,White,david.white6240@example.com,2025-03-14,1972,2,31
6241,CUST-006241,Steven,Brown,steven.brown6241@example.com,2025-09-19,1969,3,37
6242,CUST-006242,James,Lewis,james.lewis6242@example.com,2025-03-22,1988,1,27
6243,CUST-006243,Robert,Lopez,robert.lopez6243@example.com,2025-12-03,1983,3,4
6244,CUST-006244,Elizabeth,Clark,elizabeth.clark6244@example.com,2025-08-29,1997,1,29
6245,CUST-006245,David,Lewis,david.lewis6245@example.com,2025-08-17,1968,2,32
6246,CUST-006246,Nancy,Allen,nancy.allen6246@example.com,2025-09-18,1972,3,7
6247,CUST-006247,Andrew,Lewis,andrew.lewis6247@example.com,2025-11-24,1980,4,37
6248,CUST-006248,Joshua,Jackson,joshua.jackson6248@example.com,2025-05-18,1983,1,29
6249,CUST-006249,Ashley,Thompson,ashley.thompson6249@example.com,2025-11-23,1971,1,7
6250,CUST-006250,Anthony,Allen,anthony.allen6250@example.com,2025-05-14,1979,3,11
6251,CUST-006251,Nancy,Anderson,nancy.anderson6251@example.com,2025-07-27,1982,5,15
6252,CUST-006252,Barbara,Williams,barbara.williams6252@example.com,2025-04-08,2000,1,15
6253,CUST-006253,Michael,Walker,michael.walker6253@example.com,2025-08-19,1984,2,26
6254,CUST-006254,Emily,Wright,emily.wright6254@example.com,2025-04-24,1996,1,33
6255,CUST-006255,Michael,Allen,michael.allen6255@example.com,2025-01-09,1999,2,35
6256,CUST-006256,William,Thomas,william.thomas6256@example.com,2025-08-05,1998,1,32
6257,CUST-006257,Joseph,Allen,joseph.allen6257@example.com,2025-09-28,1973,4,40
6258,CUST-006258,Richard,Jones,richard.jones6258@example.com,2025-02-26,1991,4,15
6259,CUST-006259,Joshua,Walker,joshua.walker6259@example.com,2025-10-06,1969,2,24
6260,CUST-006260,Christopher,Nguyen,christopher.nguyen6260@example.com,2025-02-13,2004,2,43
6261,CUST-006261,Anthony,Lopez,anthony.lopez6261@example.com,2025-05-01,1979,2,23
6262,CUST-006262,Elizabeth,Clark,elizabeth.clark6262@example.com,2025-12-01,1996,1,8
6263,CUST-006263,Emily,Hill,emily.hill6263@example.com,2025-03-09,1997,5,33
6264,CUST-006264,Emily,Martinez,emily.martinez6264@example.com,2025-08-07,1964,1,15
6265,CUST-006265,Nancy,Williams,nancy.williams6265@example.com,2025-08-01,1998,1,24
6266,CUST-006266,Christopher,Walker,christopher.walker6266@example.com,2025-11-11,1970,3,18
6267,CUST-006267,David,Flores,david.flores6267@example.com,2025-09-26,2001,3,45
6268,CUST-006268,Daniel,Lopez,daniel.lopez6268@example.com,2025-08-05,1986,2,31
6269,CUST-006269,Susan,Clark,susan.clark6269@example.com,2025-10-10,1999,2,11
6270,CUST-006270,William,Davis,william.davis6270@example.com,2025-05-29,2002,6,38
6271,CUST-006271,Patricia,King,patricia.king6271@example.com,2025-12-18,1963,1,26
6272,CUST-006272,Donna,Johnson,donna.johnson6272@example.com,2025-04-10,1983,3,1
6273,CUST-006273,Patricia,Perez,patricia.perez6273@example.com,2025-12-07,1990,2,23
6274,CUST-006274,Barbara,Jackson,barbara.jackson6274@example.com,2025-09-10,1993,4,8
6275,CUST-006275,Michelle,King,michelle.king6275@example.com,2025-10-01,1973,3,25
6276,CUST-006276,Sandra,Anderson,sandra.anderson6276@example.com,2025-09-30,1998,2,32
6277,CUST-006277,Susan,Lopez,susan.lopez6277@example.com,2025-03-11,1984,3,28
6278,CUST-006278,Thomas,Williams,thomas.williams6278@example.com,2025-02-27,1993,3,20
6279,CUST-006279,Charles,Young,charles.young6279@example.com,2025-07-08,1993,3,41
6280,CUST-006280,Karen,White,karen.white6280@example.com,2025-11-04,1994,3,33
6281,CUST-006281,Joshua,Lopez,joshua.lopez6281@example.com,2025-05-19,1978,1,44
6282,CUST-006282,Kimberly,Thomas,kimberly.thomas6282@example.com,2025-09-02,1973,2,17
6283,CUST-006283,Mary,Moore,mary.moore6283@example.com,2025-06-22,1986,3,23
6284,CUST-006284,Ashley,Robinson,ashley.robinson6284@example.com,2025-01-17,1983,1,30
6285,CUST-006285,Elizabeth,Miller,elizabeth.miller6285@example.com,2025-11-19,1971,4,21
6286,CUST-006286,Steven,Smith,steven.smith6286@example.com,2025-05-25,1996,1,17
6287,CUST-006287,Anthony,Nguyen,anthony.nguyen6287@example.com,2025-08-04,1994,1,29
6288,CUST-006288,Mary,Garcia,mary.garcia6288@example.com,2025-11-13,1981,6,6
6289,CUST-006289,Barbara,Smith,barbara.smith6289@example.com,2025-08-11,1996,1,1
6290,CUST-006290,Joshua,Wilson,joshua.wilson6290@example.com,2025-02-09,1960,4,29
6291,CUST-006291,Betty,Anderson,betty.anderson6291@example.com,2025-04-29,1998,1,31
6292,CUST-006292,Elizabeth,Gonzalez,elizabeth.gonzalez6292@example.com,2025-02-23,2005,3,13
6293,CUST-006293,Kevin,Nguyen,kevin.nguyen6293@example.com,2025-06-01,1992,5,28
6294,CUST-006294,Linda,Hill,linda.hill6294@example.com,2025-12-07,1982,2,44
6295,CUST-006295,James,Smith,james.smith6295@example.com,2025-06-20,1990,2,22
6296,CUST-006296,Daniel,Hernandez,daniel.hernandez6296@example.com,2025-08-02,1958,2,30
6297,CUST-006297,Margaret,Thomas,margaret.thomas6297@example.com,2025-07-05,1996,1,12
6298,CUST-006298,Elizabeth,Lopez,elizabeth.lopez6298@example.com,2025-09-27,1976,2,1
6299,CUST-006299,Betty,Clark,betty.clark6299@example.com,2025-06-17,1978,1,25
6300,CUST-006300,Richard,White,richard.white6300@example.com,2025-08-17,1989,2,21
6301,CUST-006301,Robert,White,robert.white6301@example.com,2025-08-30,2000,2,34
6302,CUST-006302,Ashley,Flores,ashley.flores6302@example.com,2025-11-13,1973,3,17
6303,CUST-006303,William,Sanchez,william.sanchez6303@example.com,2025-03-04,1992,3,10
6304,CUST-006304,Kimberly,Hill,kimberly.hill6304@example.com,2025-03-01,1990,4,2
6305,CUST-006305,Donald,Miller,donald.miller6305@example.com,2025-06-12,1972,1,25
6306,CUST-006306,Thomas,Davis,thomas.davis6306@example.com,2025-03-22,1993,4,28
6307,CUST-006307,Karen,Clark,karen.clark6307@example.com,2025-08-14,1995,5,8
6308,CUST-006308,John,Walker,john.walker6308@example.com,2025-05-16,1999,5,29
6309,CUST-006309,Betty,Hill,betty.hill6309@example.com,2025-06-14,1992,6,20
6310,CUST-006310,Daniel,Walker,daniel.walker6310@example.com,2025-01-03,1996,1,24
6311,CUST-006311,Ashley,Sanchez,ashley.sanchez6311@example.com,2025-02-15,1988,2,23
6312,CUST-006312,Linda,Miller,linda.miller6312@example.com,2025-12-11,1998,1,24
6313,CUST-006313,Kimberly,Garcia,kimberly.garcia6313@example.com,2025-08-21,1997,6,8
6314,CUST-006314,Donna,Harris,donna.harris6314@example.com,2025-07-03,1965,2,24
6315,CUST-006315,Joshua,Jones,joshua.jones6315@example.com,2025-12-07,1977,3,17
6316,CUST-006316,Charles,Rodriguez,charles.rodriguez6316@example.com,2025-07-24,1979,4,9
6317,CUST-006317,Elizabeth,Jackson,elizabeth.jackson6317@example.com,2025-02-08,1998,5,34
6318,CUST-006318,Barbara,Martin,barbara.martin6318@example.com,2025-12-05,1980,4,5
6319,CUST-006319,Donald,Lee,donald.lee6319@example.com,2025-05-30,1981,6,31
6320,CUST-006320,Elizabeth,Rodriguez,elizabeth.rodriguez6320@example.com,2025-04-28,1965,1,39
6321,CUST-006321,David,Jones,david.jones6321@example.com,2025-02-10,1989,3,38
6322,CUST-006322,Kimberly,Hill,kimberly.hill6322@example.com,2025-06-28,1999,4,38
6323,CUST-006323,Sarah,Ramirez,sarah.ramirez6323@example.com,2025-07-20,1992,1,16
6324,CUST-006324,Margaret,Taylor,margaret.taylor6324@example.com,2025-06-16,1996,5,29
6325,CUST-006325,Sarah,Nguyen,sarah.nguyen6325@example.com,2025-06-11,2005,1,27
6326,CUST-006326,Michael,Miller,michael.miller6326@example.com,2025-12-20,1971,3,11
6327,CUST-006327,Michael,Anderson,michael.anderson6327@example.com,2025-11-25,1981,3,15
6328,CUST-006328,Michael,Smith,michael.smith6328@example.com,2025-09-12,1986,4,30
6329,CUST-006329,Andrew,Ramirez,andrew.ramirez6329@example.com,2025-10-23,1974,4,41
6330,CUST-006330,Patricia,Davis,patricia.davis6330@example.com,2025-10-13,1975,3,5
6331,CUST-006331,Michael,Lee,michael.lee6331@example.com,2025-11-21,1972,2,27
6332,CUST-006332,Ashley,Thomas,ashley.thomas6332@example.com,2025-05-02,1994,1,11
6333,CUST-006333,Kevin,Walker,kevin.walker6333@example.com,2025-05-08,1989,3,33
6334,CUST-006334,Margaret,Allen,margaret.allen6334@example.com,2025-07-04,1997,6,2
6335,CUST-006335,Donald,Lee,donald.lee6335@example.com,2025-01-25,1994,1,42
6336,CUST-006336,Mary,Garcia,mary.garcia6336@example.com,2025-03-01,1986,3,46
6337,CUST-006337,Mark,Moore,mark.moore6337@example.com,2025-11-26,2004,3,23
6338,CUST-006338,Christopher,Thompson,christopher.thompson6338@example.com,2025-01-17,1984,3,43
6339,CUST-006339,John,King,john.king6339@example.com,2025-05-17,1989,1,35
6340,CUST-006340,Betty,Wilson,betty.wilson6340@example.com,2025-11-07,1983,5,29
6341,CUST-006341,Michael,Garcia,michael.garcia6341@example.com,2025-11-02,1991,2,22
6342,CUST-006342,Matthew,Lopez,matthew.lopez6342@example.com,2025-09-07,1987,5,43
6343,CUST-006343,Andrew,Brown,andrew.brown6343@example.com,2025-07-21,1987,1,14
6344,CUST-006344,Linda,Robinson,linda.robinson6344@example.com,2025-10-26,1992,1,37
6345,CUST-006345,Susan,Thomas,susan.thomas6345@example.com,2025-02-11,1996,2,40
6346,CUST-006346,James,Wilson,james.wilson6346@example.com,2025-09-23,1973,6,2
6347,CUST-006347,Margaret,Lopez,margaret.lopez6347@example.com,2025-12-19,1988,1,2
6348,CUST-006348,Richard,Moore,richard.moore6348@example.com,2025-03-31,1987,4,26
6349,CUST-006349,Christopher,Young,christopher.young6349@example.com,2025-04-30,1980,5,24
6350,CUST-006350,Karen,Martinez,karen.martinez6350@example.com,2025-01-07,1983,1,38
6351,CUST-006351,Donald,Taylor,donald.taylor6351@example.com,2025-02-27,1991,3,34
6352,CUST-006352,Michelle,Jackson,michelle.jackson6352@example.com,2025-03-15,1992,6,21
6353,CUST-006353,David,Perez,david.perez6353@example.com,2025-04-26,1965,5,12
